44,61,998,224,45,1000,52,0,1
26,0,998,281,23,1000,0,-207,1
50,61,998,21,534,1000,52,0,1
50,0,998,55,534,1000,0,-2,1
0,61,998,1,45,0,52,0,1
188,61,998,281,45,1000,52,0,1
20,0,998,281,0,1000,12,0,1
66,0,998,316,534,1000,129,-2,1
108,1,998,281,15,1000,0,-1,1
38,61,998,281,77,1000,0,-2,1
108,0,998,224,3,1000,0,-5,1
28,0,998,21,534,1000,0,-181,1
188,0,998,55,10,1000,0,-2,1
44,0,998,8,534,1000,0,-8,1
22,44,998,55,0,1000,129,-4,1
50,0,998,21,534,1000,52,0,1
28,0,998,55,534,1000,0,-13,1
20,0,998,224,534,1000,0,0,1
8,0,998,224,534,1000,0,-3,1
44,0,998,281,0,1000,0,-4,1
188,0,998,281,13,1000,2,-14,1
120,61,998,281,45,1000,52,0,1
120,61,998,281,45,1000,52,0,1
50,0,998,21,534,1000,1,-2,1
44,0,998,224,26,1000,0,-1,1
50,0,998,21,534,1000,0,-4,1
96,0,998,281,10,1000,0,0,1
66,61,998,281,45,1000,52,0,1
96,0,998,281,534,1000,0,0,1
66,0,998,55,0,1000,0,-2,1
50,61,998,281,45,1000,52,0,1
26,0,998,281,0,1000,0,-2,1
50,0,998,281,534,1000,0,-4,1
188,61,998,316,45,1000,52,0,1
50,0,998,281,13,1000,0,-1,1
26,0,998,43,534,1000,0,-5,1
26,5,998,281,534,1000,129,0,1
96,0,998,281,77,1000,0,-3,1
126,0,998,281,0,1000,0,-237,1
68,1,998,43,534,1000,1,-5,1
44,0,998,281,534,1000,0,-7,1
22,0,998,281,534,1000,0,-2,1
68,0,998,281,4,1000,0,-5,1
120,0,998,281,77,1000,0,0,1
22,0,998,281,534,1000,0,-10,1
96,0,998,281,77,1000,0,-1,1
44,61,998,224,45,1000,52,0,1
26,0,998,281,23,1000,0,-207,1
50,61,998,21,534,1000,52,0,1
50,0,998,55,534,1000,0,-2,1
0,61,998,1,45,0,52,0,1
188,61,998,281,45,1000,52,0,1
20,0,998,281,0,1000,12,0,1
66,0,998,316,534,1000,129,-2,1
108,1,998,281,15,1000,0,-1,1
38,61,998,281,77,1000,0,-2,1
108,0,998,224,3,1000,0,-5,1
28,0,998,21,534,1000,0,-181,1
188,0,998,55,10,1000,0,-2,1
44,0,998,8,534,1000,0,-8,1
22,44,998,55,0,1000,129,-4,1
50,0,998,21,534,1000,52,0,1
28,0,998,55,534,1000,0,-13,1
20,0,998,224,534,1000,0,0,1
8,0,998,224,534,1000,0,-3,1
44,0,998,281,0,1000,0,-4,1
188,0,998,281,13,1000,2,-14,1
120,61,998,281,45,1000,52,0,1
120,61,998,281,45,1000,52,0,1
50,0,998,21,534,1000,1,-2,1
44,0,998,224,26,1000,0,-1,1
50,0,998,21,534,1000,0,-4,1
96,0,998,281,10,1000,0,0,1
66,61,998,281,45,1000,52,0,1
96,0,998,281,534,1000,0,0,1
66,0,998,55,0,1000,0,-2,1
50,61,998,281,45,1000,52,0,1
26,0,998,281,0,1000,0,-2,1
50,0,998,281,534,1000,0,-4,1
188,61,998,316,45,1000,52,0,1
50,0,998,281,13,1000,0,-1,1
26,0,998,43,534,1000,0,-5,1
26,5,998,281,534,1000,129,0,1
96,0,998,281,77,1000,0,-3,1
126,0,998,281,0,1000,0,-237,1
68,1,998,43,534,1000,1,-5,1
44,0,998,281,534,1000,0,-7,1
22,0,998,281,534,1000,0,-2,1
68,0,998,281,4,1000,0,-5,1
120,0,998,281,77,1000,0,0,1
22,0,998,281,534,1000,0,-10,1
96,0,998,281,77,1000,0,-1,1
108,61,998,281,45,1000,52,0,1
26,0,998,281,534,1000,0,-20,1
26,0,998,281,534,1000,4,-2,1
26,0,998,224,534,1000,0,-9,1
26,0,998,281,77,1000,0,-1,1
44,0,998,281,6,1000,0,-2,1
44,61,998,281,534,1000,4,0,1
126,61,998,281,45,1000,52,0,1
126,61,998,281,45,1000,52,0,1
126,0,998,281,534,1000,0,2,1
126,0,998,281,534,1000,0,-33,1
26,0,998,281,7,1000,0,-294,1
188,61,998,21,45,1000,52,0,1
126,0,998,281,3,1000,0,0,1
28,0,998,55,534,1000,0,-6,1
10,0,998,281,0,1000,0,0,1
44,61,998,224,45,1000,52,0,1
26,0,998,281,23,1000,0,-207,1
50,61,998,21,534,1000,52,0,1
50,0,998,55,534,1000,0,-2,1
0,61,998,1,45,0,52,0,1
188,61,998,281,45,1000,52,0,1
20,0,998,281,0,1000,12,0,1
66,0,998,316,534,1000,129,-2,1
108,1,998,281,15,1000,0,-1,1
38,61,998,281,77,1000,0,-2,1
108,0,998,224,3,1000,0,-5,1
28,0,998,21,534,1000,0,-181,1
188,0,998,55,10,1000,0,-2,1
44,0,998,8,534,1000,0,-8,1
22,44,998,55,0,1000,129,-4,1
50,0,998,21,534,1000,52,0,1
28,0,998,55,534,1000,0,-13,1
20,0,998,224,534,1000,0,0,1
8,0,998,224,534,1000,0,-3,1
44,0,998,281,0,1000,0,-4,1
188,0,998,281,13,1000,2,-14,1
120,61,998,281,45,1000,52,0,1
120,61,998,281,45,1000,52,0,1
50,0,998,21,534,1000,1,-2,1
44,0,998,224,26,1000,0,-1,1
50,0,998,21,534,1000,0,-4,1
96,0,998,281,10,1000,0,0,1
66,61,998,281,45,1000,52,0,1
96,0,998,281,534,1000,0,0,1
66,0,998,55,0,1000,0,-2,1
50,61,998,281,45,1000,52,0,1
26,0,998,281,0,1000,0,-2,1
50,0,998,281,534,1000,0,-4,1
188,61,998,316,45,1000,52,0,1
50,0,998,281,13,1000,0,-1,1
26,0,998,43,534,1000,0,-5,1
26,5,998,281,534,1000,129,0,1
96,0,998,281,77,1000,0,-3,1
126,0,998,281,0,1000,0,-237,1
68,1,998,43,534,1000,1,-5,1
44,0,998,281,534,1000,0,-7,1
22,0,998,281,534,1000,0,-2,1
68,0,998,281,4,1000,0,-5,1
120,0,998,281,77,1000,0,0,1
22,0,998,281,534,1000,0,-10,1
96,0,998,281,77,1000,0,-1,1
108,61,998,281,45,1000,52,0,1
26,0,998,281,534,1000,0,-20,1
26,0,998,281,534,1000,4,-2,1
26,0,998,224,534,1000,0,-9,1
26,0,998,281,77,1000,0,-1,1
44,0,998,281,6,1000,0,-2,1
44,61,998,281,534,1000,4,0,1
126,61,998,281,45,1000,52,0,1
126,61,998,281,45,1000,52,0,1
126,0,998,281,534,1000,0,2,1
126,0,998,281,534,1000,0,-33,1
26,0,998,281,7,1000,0,-294,1
188,61,998,21,45,1000,52,0,1
126,0,998,281,3,1000,0,0,1
